107,could not get choice text,  Examine dead affected pelican  ,  Examine dead affected pelican  ,Tests (2131)
107,could not get choice text, To make sure that this virus is what is causing the deaths.  , To make sure that this virus is what is causing the deaths.  ,Examine dead affected pelicans (2135)
107,could not get choice text, Parasites; my hypothesis is refuted. , Parasites; my hypothesis is refuted. ,Examine dead affected pelicans results (2148)
107,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
107,could not get choice text,  Test nitrogen levels  ,  Test nitrogen levels  ,Tests (2131)
107,could not get choice text, I want to skip this test. , I want to skip this test. ,Test for coliform bacteria (2143)
107,could not get choice text, skip , skip ,Coliform Bacteria Results  (2156)
107,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
107,could not get choice text,  Examine dead affected manatee  ,  Examine dead affected manatee  ,Tests (2131)
107,could not get choice text, The manatees might confirm or at least back up the reason for the deaths along with the causes of death for the dolphins. , The manatees might confirm or at least back up the reason for the deaths along with the causes of death for the dolphins. ,Examine dead affected manatees (2134)
107,could not get choice text," Gracilaria, my hypothesis could be refuted. "," Gracilaria, my hypothesis could be refuted. ",Examine dead affected manatee results (2147)
107,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
107,could not get choice text, Water contamination was causing the deaths in the marine animals. , Water contamination was causing the deaths in the marine animals. ,Revisit Hypothesis  (2157)
107,could not get choice text," In the three different types of species, there were different causes of deaths in all of them. So an answer cannot be definitively given. "," In the three different types of species, there were different causes of deaths in all of them. So an answer cannot be definitively given. ",Revisit Hypothesis  (2157)
107,could not get choice text," The cause of death in the marine animals differ among species, therefore there is not one specific cause of death. There are multiple factors causing death in the different species. "," The cause of death in the marine animals differ among species, therefore there is not one specific cause of death. There are multiple factors causing death in the different species. ",Conclusions (2158)
107,could not get choice text, The evidences among the species deaths are all different from one another. , The evidences among the species deaths are all different from one another. ,Conclusions (2158)
208,could not get choice text," The manatees' deaths preceded the dolphin and pelican mortality events. So, the manatees are herbivores meaning their deaths may have had to do with their food supply changing. The alteration of seagrasses could also affect the fish population which is the food source for pelicans and dolphins. If the dolphins and pelicans had to change their eating location and/or their food was tainted this could have resulted in their deaths. This all could have been caused by an even such as a temperature change that  allowed a pathogen to take hold or decreased the ecological diversity of the flora of the region.  "," The manatees' deaths preceded the dolphin and pelican mortality events. So, the manatees are herbivores meaning their deaths may have had to do with their food supply changing. The alteration of seagrasses could also affect the fish population which is the food source for pelicans and dolphins. If the dolphins and pelicans had to change their eating location and/or their food was tainted this could have resulted in their deaths. This all could have been caused by an even such as a temperature change that  allowed a pathogen to take hold or decreased the ecological diversity of the flora of the region.  ",Unusual Mortality Events (2129)
208,could not get choice text," An invasive species could be the cause for the hypothesis I stated on the the previous page about the effect on the dolphin, pelican and manatee food sources.  "," An invasive species could be the cause for the hypothesis I stated on the the previous page about the effect on the dolphin, pelican and manatee food sources.  ",What is your hypothesis? (2130)
208,could not get choice text, I would like to test water in stages from open ocean to fresh water for sequences that would identify invasive species.  , I would like to test water in stages from open ocean to fresh water for sequences that would identify invasive species.  ,What is your hypothesis? (2130)
208,could not get choice text, An invasive species is changing the biodiversity of the Indian River lagoon , An invasive species is changing the biodiversity of the Indian River lagoon ,What is your hypothesis? (2130)
208,could not get choice text,  Look for invasive species  ,  Look for invasive species  ,Tests (2131)
208,could not get choice text," In looking the library, I see that invasive species can affect many facets of an ecosystem which may lead to these mortality events. "," In looking the library, I see that invasive species can affect many facets of an ecosystem which may lead to these mortality events. ",Look for invasive species (2136)
208,could not get choice text," Yes, I do think the invasive species are contributing to the unusual mortality event. They have changed the behavior of a key component for cleaning the lagoon...the oysters. I do not think the invasive species is the root of the problem. "," Yes, I do think the invasive species are contributing to the unusual mortality event. They have changed the behavior of a key component for cleaning the lagoon...the oysters. I do not think the invasive species is the root of the problem. ",Invasive Species Results (2149)
208,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
208,could not get choice text,  Test water temperature  ,  Test water temperature  ,Tests (2131)
208,could not get choice text, I would like to see if the water temperature has increased to support the invasive species or that the invasive species has evolved to live in a colder temperature. , I would like to see if the water temperature has increased to support the invasive species or that the invasive species has evolved to live in a colder temperature. ,Test water temperature (2139)
208,could not get choice text," Yes, I believe this data supports the hypothesis that the water is warmer which could lead to survival of invasive species.  "," Yes, I believe this data supports the hypothesis that the water is warmer which could lead to survival of invasive species.  ",Water Temperature Results (2152)
208,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
208,could not get choice text, I observed a temperature change which supports my idea. I did not look at pathogens once I picked up on the water quality changes associated with an invasive species.  , I observed a temperature change which supports my idea. I did not look at pathogens once I picked up on the water quality changes associated with an invasive species.  ,Revisit Hypothesis  (2157)
208,could not get choice text," So, the manatees are herbivores meaning their deaths may have had to do with their food supply changing. The alteration of seagrasses could also affect the fish population which is the food source for pelicans and dolphins. If the dolphins and pelicans had to change their eating location and/or their food was tainted this could have resulted in their deaths. This all could have been caused by an event such as a temperature change that allowed a pathogen to take hold or decreased the ecological diversity of the flora of the region. "," So, the manatees are herbivores meaning their deaths may have had to do with their food supply changing. The alteration of seagrasses could also affect the fish population which is the food source for pelicans and dolphins. If the dolphins and pelicans had to change their eating location and/or their food was tainted this could have resulted in their deaths. This all could have been caused by an event such as a temperature change that allowed a pathogen to take hold or decreased the ecological diversity of the flora of the region. ",Revisit Hypothesis  (2157)
208,could not get choice text," I conclude that the rise in temperature allows for tropical species to invade the Indian River Lagoon. The invasive species affect water quality which in turn affects the food and health of manatees, dolphins and pelicans.  "," I conclude that the rise in temperature allows for tropical species to invade the Indian River Lagoon. The invasive species affect water quality which in turn affects the food and health of manatees, dolphins and pelicans.  ",Conclusions (2158)
208,could not get choice text, Invasive species have been found that affect the function of oysters to clean the lagoon from February onward to November. This would affect the water quality during this time. , Invasive species have been found that affect the function of oysters to clean the lagoon from February onward to November. This would affect the water quality during this time. ,Conclusions (2158)
209,could not get choice text, I have no idea.  Need more information. , I have no idea.  Need more information. ,Unusual Mortality Events (2129)
209,could not get choice text, Ingestion of the macroalgae Gracilaria by manatees causes death in otherwise healthy individuals , Ingestion of the macroalgae Gracilaria by manatees causes death in otherwise healthy individuals ,What is your hypothesis? (2130)
209,could not get choice text, The manatees appeared otherwise to be in good health.  They were not emaciated which does not indicate that decline in seagrass availability caused these UMEs.  Other species that eat the sea grass were unaffected.  Affected manatees' intestines appeared to have been irritated ('shocked') and they had recently eaten Gracilaria. , The manatees appeared otherwise to be in good health.  They were not emaciated which does not indicate that decline in seagrass availability caused these UMEs.  Other species that eat the sea grass were unaffected.  Affected manatees' intestines appeared to have been irritated ('shocked') and they had recently eaten Gracilaria. ,What is your hypothesis? (2130)
209,could not get choice text," Feed or make available gracilaria to a population of manatees and not to another (control) group of manatees and collect data on mortality.  Be sure to control for differences in water composition (biotoxins), total food availibility.  "," Feed or make available gracilaria to a population of manatees and not to another (control) group of manatees and collect data on mortality.  Be sure to control for differences in water composition (biotoxins), total food availibility.  ",What is your hypothesis? (2130)
209,could not get choice text,  Examine dead affected manatee  ,  Examine dead affected manatee  ,Tests (2131)
209,could not get choice text, I want to confirm the presence of gracilaria in the intestinal tracts of affected manatees. , I want to confirm the presence of gracilaria in the intestinal tracts of affected manatees. ,Examine dead affected manatees (2134)
209,could not get choice text, Supported.  Gracilaria was found in intestinal tracts. , Supported.  Gracilaria was found in intestinal tracts. ,Examine dead affected manatee results (2147)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Test water salinity  ,  Test water salinity  ,Tests (2131)
209,could not get choice text, I want to double-check that there is not a change in water salinity in the regions where manatees were affected. , I want to double-check that there is not a change in water salinity in the regions where manatees were affected. ,Test water salinity (2138)
209,could not get choice text, No.  Otherwise it would have affected all of them. , No.  Otherwise it would have affected all of them. ,Water Salinity Results (2151)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Examine dead affected pelican  ,  Examine dead affected pelican  ,Tests (2131)
209,could not get choice text, Because now I feel like I should've answered the question about why all of them died. , Because now I feel like I should've answered the question about why all of them died. ,Examine dead affected pelicans (2135)
209,could not get choice text, It just looks like they starved.  May be viral or may be a decline in food availability.  , It just looks like they starved.  May be viral or may be a decline in food availability.  ,Examine dead affected pelicans results (2148)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Look for algal blooms  ,  Look for algal blooms  ,Tests (2131)
209,could not get choice text, I want to see if the locations of algal blooms are close to deaths. , I want to see if the locations of algal blooms are close to deaths. ,Look for algal blooms (2137)
209,could not get choice text, Yes.  Because they are affecting the base of ecosystem....sea grass. , Yes.  Because they are affecting the base of ecosystem....sea grass. ,Algal Blooms Results (2150)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Examine dead affected dolphins  ,  Examine dead affected dolphins  ,Tests (2131)
209,could not get choice text, I would like to see if there were any signs of viral infection. , I would like to see if there were any signs of viral infection. ,Examine dead affected dolphins (2133)
209,could not get choice text, They appear to have starved.  Morbillivirus only present in 15 out of the 144 deaths.  , They appear to have starved.  Morbillivirus only present in 15 out of the 144 deaths.  ,Examine dead affected dolphin results (2146)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Look for invasive species  ,  Look for invasive species  ,Tests (2131)
209,could not get choice text, To be thorough. , To be thorough. ,Look for invasive species (2136)
209,could not get choice text, Not unless there is an indication that an invasion occurred around the same time or preceding the UME. , Not unless there is an indication that an invasion occurred around the same time or preceding the UME. ,Invasive Species Results (2149)
209,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
209,could not get choice text,  Examine Sea grass  ,  Examine Sea grass  ,Tests (2131)
209,could not get choice text, I would like to check that it doesn't contain any changes in toxin levels. , I would like to check that it doesn't contain any changes in toxin levels. ,Examine seagrass  (2142)
209,could not get choice text," No, but I think the algal blooms that contributed to the seagrass decline also contributed to the UMEs.  And perhaps indirectly a loss of sea grass and the resulting decline in prey species for dolphins and/or pelicans may have caused more individuals to be susceptible to viral or bacterial infections. "," No, but I think the algal blooms that contributed to the seagrass decline also contributed to the UMEs.  And perhaps indirectly a loss of sea grass and the resulting decline in prey species for dolphins and/or pelicans may have caused more individuals to be susceptible to viral or bacterial infections. ",Examine Seagrass: Results (2155)
209,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
209,could not get choice text, The presence of gracilaria in the intestines of Manatees led to an (unethical) experimental investigation into the effects of gracilaria on mortality.   , The presence of gracilaria in the intestines of Manatees led to an (unethical) experimental investigation into the effects of gracilaria on mortality.   ,Revisit Hypothesis  (2157)
209,could not get choice text," The underlying cause is likely the increase in Nitrogen which resulted in an algal bloom that disrupted the natural balance within the Indian River ecosystem.  Specifically, the growth and ingestion of Gracilaria by Manatees and the loss of food items for Dolphins and Pelicans which may have made them more susceptible to infection. "," The underlying cause is likely the increase in Nitrogen which resulted in an algal bloom that disrupted the natural balance within the Indian River ecosystem.  Specifically, the growth and ingestion of Gracilaria by Manatees and the loss of food items for Dolphins and Pelicans which may have made them more susceptible to infection. ",Revisit Hypothesis  (2157)
209,could not get choice text, The UME is likely the result of several complex species-specific reactions to the 2011-2012 Indian River Algal bloom. , The UME is likely the result of several complex species-specific reactions to the 2011-2012 Indian River Algal bloom. ,Conclusions (2158)
209,could not get choice text, The levels of nitrogen increased and this increase was followed by an algal bloom.  The timeline supports this conclusion.  The presence of gracilaria (which increased during this time) in the intestinal tracts of all affected manatees points to it as an underlying cause of death. , The levels of nitrogen increased and this increase was followed by an algal bloom.  The timeline supports this conclusion.  The presence of gracilaria (which increased during this time) in the intestinal tracts of all affected manatees points to it as an underlying cause of death. ,Conclusions (2158)
110,could not get choice text, Tourist/People attracted to the area possibly boating accidents  , Tourist/People attracted to the area possibly boating accidents  ,Unusual Mortality Events (2129)
110,could not get choice text, The unusual increase of deaths of dolphins in this area could be attributed to tourist/boating population in the area. , The unusual increase of deaths of dolphins in this area could be attributed to tourist/boating population in the area. ,What is your hypothesis? (2130)
110,could not get choice text, Looking at spring/summer months in which deaths increased and in which are known to be times of the year where tourists/boating is more popular  , Looking at spring/summer months in which deaths increased and in which are known to be times of the year where tourists/boating is more popular  ,What is your hypothesis? (2130)
110,could not get choice text, I would like to examine tourist/boating rates during the same time period in which these deaths are occuring  , I would like to examine tourist/boating rates during the same time period in which these deaths are occuring  ,What is your hypothesis? (2130)
110,could not get choice text,  Examine dead affected dolphins  ,  Examine dead affected dolphins  ,Tests (2131)
110,could not get choice text, I want to see how they died ..possibly trauma from boating accidents? , I want to see how they died ..possibly trauma from boating accidents? ,Examine dead affected dolphins (2133)
110,could not get choice text, My hypothesis is refuted. No evidence of head trauma as would be seen in boating accidents. , My hypothesis is refuted. No evidence of head trauma as would be seen in boating accidents. ,Examine dead affected dolphin results (2146)
110,could not get choice text,  I want to generate a new hypothesis  ,  I want to generate a new hypothesis  ,What would you like to do next?  (2145)
110,could not get choice text, The spread of morbillivirus is causing the unusual high rates of death among dolphins , The spread of morbillivirus is causing the unusual high rates of death among dolphins ,What is your hypothesis? (2130)
110,could not get choice text, Looking at the evidence of autopsies of dolphins  , Looking at the evidence of autopsies of dolphins  ,What is your hypothesis? (2130)
110,could not get choice text, Look at contact between dolphins try to find points of transmission  , Look at contact between dolphins try to find points of transmission  ,What is your hypothesis? (2130)
110,could not get choice text,  Examine dead affected manatee  ,  Examine dead affected manatee  ,Tests (2131)
110,could not get choice text, Closer in relation/enviroment to the dolphin  , Closer in relation/enviroment to the dolphin  ,Examine dead affected manatees (2134)
110,could not get choice text, Supported. The discovery of Gracilaria could be a possible method of transmission amongst and between dolphins/manatees/other sealife in procurring mobillivirus , Supported. The discovery of Gracilaria could be a possible method of transmission amongst and between dolphins/manatees/other sealife in procurring mobillivirus ,Examine dead affected manatee results (2147)
110,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
110,could not get choice text,  Look for algal blooms  ,  Look for algal blooms  ,Tests (2131)
110,could not get choice text, Gracilaria is a genus of red algae , Gracilaria is a genus of red algae ,Look for algal blooms (2137)
110,could not get choice text, Yes. Algal blooms are contributing to toxins which in turn can possibly manifest into either this virus or the death of surrounding sealife  , Yes. Algal blooms are contributing to toxins which in turn can possibly manifest into either this virus or the death of surrounding sealife  ,Algal Blooms Results (2150)
110,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
110,could not get choice text, High rates of death amongst dolphins could be attributed to boating accidents  , High rates of death amongst dolphins could be attributed to boating accidents  ,Revisit Hypothesis  (2157)
110,could not get choice text, Autopsies of dolphins showed no trauma linking to boating accidents which refuted my original hypothesis. This finding also seen with the bodies of the manatees. , Autopsies of dolphins showed no trauma linking to boating accidents which refuted my original hypothesis. This finding also seen with the bodies of the manatees. ,Revisit Hypothesis  (2157)
110,could not get choice text, My final conclusion is the high rates of deaths amongst deaths can be attributed to morbillivirus in which may be surmounting to a reaction to algal blooms.  , My final conclusion is the high rates of deaths amongst deaths can be attributed to morbillivirus in which may be surmounting to a reaction to algal blooms.  ,Conclusions (2158)
110,could not get choice text," Autopsies, Algal bloom rates, Virus information concerning effects on the body in which seen in the autopsies  "," Autopsies, Algal bloom rates, Virus information concerning effects on the body in which seen in the autopsies  ",Conclusions (2158)
111,could not get choice text," I believe that we as humans, ""not to get religious"" have dominion over the land and we should take better care of the animals. I believe that many of these deaths are caused due to pollution and waste being dumped into rivers. I also believe we have no respect for mother nature and the animals that have been placed here on the earth for and with us. I also feel as if the animals could have been captured and sold for reward or killed for sport. "," I believe that we as humans, ""not to get religious"" have dominion over the land and we should take better care of the animals. I believe that many of these deaths are caused due to pollution and waste being dumped into rivers. I also believe we have no respect for mother nature and the animals that have been placed here on the earth for and with us. I also feel as if the animals could have been captured and sold for reward or killed for sport. ",Unusual Mortality Events (2129)
111,could not get choice text, My ration for choosing this comes from continuously seeing and hearing about how our planet is dying and how the death rate in our animal kingdom is growing. There always seems to be a human involved in the deaths. , My ration for choosing this comes from continuously seeing and hearing about how our planet is dying and how the death rate in our animal kingdom is growing. There always seems to be a human involved in the deaths. ,What is your hypothesis? (2130)
111,could not get choice text," I know we have the capability to take better care of our planet, from a statistical point of view I read that the number of animal deaths is increasing every year and I truly believe this is because our planet is dying. "," I know we have the capability to take better care of our planet, from a statistical point of view I read that the number of animal deaths is increasing every year and I truly believe this is because our planet is dying. ",What is your hypothesis? (2130)
111,could not get choice text, By researching the ways we are hurting our planet and seeing what percentage of the damage is being done by us. I'm almost certain 100 percent of dying animals is caused by humans. , By researching the ways we are hurting our planet and seeing what percentage of the damage is being done by us. I'm almost certain 100 percent of dying animals is caused by humans. ,What is your hypothesis? (2130)
111,could not get choice text,  Test nitrogen levels  ,  Test nitrogen levels  ,Tests (2131)
111,could not get choice text," The article I just read stated that more nitrogen than usual is being pumped into the atmosphere causing Global warming, water quality, and human health. If more nitrogen in our atmosphere is affecting water, humans, and the earth, it has to be affecting the animals in the lagoon. "," The article I just read stated that more nitrogen than usual is being pumped into the atmosphere causing Global warming, water quality, and human health. If more nitrogen in our atmosphere is affecting water, humans, and the earth, it has to be affecting the animals in the lagoon. ",Test for coliform bacteria (2143)
111,could not get choice text, It doesn't support my initial statement but with further research I do believe we can find the specific reason as to why so many animals are dying.  , It doesn't support my initial statement but with further research I do believe we can find the specific reason as to why so many animals are dying.  ,Coliform Bacteria Results  (2156)
111,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
111,could not get choice text,  Test water clarity  ,  Test water clarity  ,Tests (2131)
111,could not get choice text," I want to test water clarity because most of our planet is made of water. If our water is not clean, then neither are the animals or humans for that matter. "," I want to test water clarity because most of our planet is made of water. If our water is not clean, then neither are the animals or humans for that matter. ",Test water clarity (2141)
111,could not get choice text, Upon reading the fact stated above that there was only 4.21 NTU in water and it takes 29 NTU to kill seagrass. I don't believe this is the cause of death for the animals in the lagoon  , Upon reading the fact stated above that there was only 4.21 NTU in water and it takes 29 NTU to kill seagrass. I don't believe this is the cause of death for the animals in the lagoon  ,Water clarity results (2154)
111,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
111,could not get choice text,  Examine dead affected manatee  ,  Examine dead affected manatee  ,Tests (2131)
111,could not get choice text, Examining cause of death could give us some insight as to why manatees are dying and why other animals could be dying. , Examining cause of death could give us some insight as to why manatees are dying and why other animals could be dying. ,Examine dead affected manatees (2134)
111,could not get choice text, I found nothing to be striking and everything to be supported that I stated in the first place that we as have done something to affect the animals dying , I found nothing to be striking and everything to be supported that I stated in the first place that we as have done something to affect the animals dying ,Examine dead affected manatee results (2147)
111,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
111,could not get choice text, Basically stated that we as humans are the reason for the rate at which the animals are dying and the planet is suffering. , Basically stated that we as humans are the reason for the rate at which the animals are dying and the planet is suffering. ,Revisit Hypothesis  (2157)
111,could not get choice text," In my short study I found that Gracilaria was an element that was present in many of the manatee that died. This specific algae can be cultivated hence grow and harvested in an industrial way. Which leads me to believe that humans ""the only species that manufactures things in an industrial way' have everything to do with the death of these animals  "," In my short study I found that Gracilaria was an element that was present in many of the manatee that died. This specific algae can be cultivated hence grow and harvested in an industrial way. Which leads me to believe that humans ""the only species that manufactures things in an industrial way' have everything to do with the death of these animals  ",Revisit Hypothesis  (2157)
111,could not get choice text," Humans have affected the earth in ways in which are hard to fathom. Killing not only ourselves but every other life forms such as ""animals"" by altering the way our ecosystem works "," Humans have affected the earth in ways in which are hard to fathom. Killing not only ourselves but every other life forms such as ""animals"" by altering the way our ecosystem works ",Conclusions (2158)
111,could not get choice text," The manufactured Gracilaria found in the manetee that have died and the increase in nitrogen levels, that affects biodiversity, human life, global warming and the clarity of our water  "," The manufactured Gracilaria found in the manetee that have died and the increase in nitrogen levels, that affects biodiversity, human life, global warming and the clarity of our water  ",Conclusions (2158)
112,could not get choice text, Potentially due to extreme heat that spring/summer or maybe unusual growth in the water that spring/summer , Potentially due to extreme heat that spring/summer or maybe unusual growth in the water that spring/summer ,Unusual Mortality Events (2129)
112,could not get choice text, It was a very hot spring/summer which caused certain events that lead to the death of many of the animals , It was a very hot spring/summer which caused certain events that lead to the death of many of the animals ,What is your hypothesis? (2130)
112,could not get choice text, Look to see weather patterns for that year compared to previous years , Look to see weather patterns for that year compared to previous years ,What is your hypothesis? (2130)
112,could not get choice text, The death rates spiked during the spring/summer months , The death rates spiked during the spring/summer months ,What is your hypothesis? (2130)
112,could not get choice text,  Look for algal blooms  ,  Look for algal blooms  ,Tests (2131)
112,could not get choice text, Algal blooms could have an effect on the wellness of the animals and more than likely blooms during the spring  , Algal blooms could have an effect on the wellness of the animals and more than likely blooms during the spring  ,Look for algal blooms (2137)
112,could not get choice text, Weather changes that summer could have caused more algal blooms which would have increased the amount of marine toxins and/or blocked out sunlight from the sea grasses  , Weather changes that summer could have caused more algal blooms which would have increased the amount of marine toxins and/or blocked out sunlight from the sea grasses  ,Algal Blooms Results (2150)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Test water salinity  ,  Test water salinity  ,Tests (2131)
112,could not get choice text, Algal blooms cause changes in salinity which effects the animals , Algal blooms cause changes in salinity which effects the animals ,Test water salinity (2138)
112,could not get choice text, It looks like the salinity was on the high end of the spectrum but not incredibly relevant , It looks like the salinity was on the high end of the spectrum but not incredibly relevant ,Water Salinity Results (2151)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Examine Sea grass  ,  Examine Sea grass  ,Tests (2131)
112,could not get choice text, Want to see what the changes in seagrass levels were for the summer/spring , Want to see what the changes in seagrass levels were for the summer/spring ,Examine seagrass  (2142)
112,could not get choice text," It appears that the level of seagrass in 2013 dropped dramatically from previous years, this could very well have to do with increased algal blooms and cause harm to the animals "," It appears that the level of seagrass in 2013 dropped dramatically from previous years, this could very well have to do with increased algal blooms and cause harm to the animals ",Examine Seagrass: Results (2155)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Test water temperature  ,  Test water temperature  ,Tests (2131)
112,could not get choice text, To see the effect on the ecosystem  , To see the effect on the ecosystem  ,Test water temperature (2139)
112,could not get choice text, It looks as if temperature could have affected things , It looks as if temperature could have affected things ,Water Temperature Results (2152)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Look for invasive species  ,  Look for invasive species  ,Tests (2131)
112,could not get choice text, It could definitely be related to the cause , It could definitely be related to the cause ,Look for invasive species (2136)
112,could not get choice text, Certain species can cause a negative impact on the ecosystem of the lagoon; one species in particular kills off oysters. Oysters clean the water and provide a habitat for smaller animals. These smaller animals are not only good for the lagoon but they may be food for some of the larger animals such as the dolphins and manatees , Certain species can cause a negative impact on the ecosystem of the lagoon; one species in particular kills off oysters. Oysters clean the water and provide a habitat for smaller animals. These smaller animals are not only good for the lagoon but they may be food for some of the larger animals such as the dolphins and manatees ,Invasive Species Results (2149)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Test water clarity  ,  Test water clarity  ,Tests (2131)
112,could not get choice text, Want to see how the clarity was affected , Want to see how the clarity was affected ,Test water clarity (2141)
112,could not get choice text, Clarity doesn't seem to be a factor , Clarity doesn't seem to be a factor ,Water clarity results (2154)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Examine dead affected manatee  ,  Examine dead affected manatee  ,Tests (2131)
112,could not get choice text, Want to learn why they died , Want to learn why they died ,Examine dead affected manatees (2134)
112,could not get choice text, The gracilaria could could have been a bad crop and not agreed with the Manatees  , The gracilaria could could have been a bad crop and not agreed with the Manatees  ,Examine dead affected manatee results (2147)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Examine dead affected dolphins  ,  Examine dead affected dolphins  ,Tests (2131)
112,could not get choice text, Why they died , Why they died ,Examine dead affected dolphins (2133)
112,could not get choice text," Morbillivirus looks to be the cause of the brain damage and pneumonia, it is often spread from other animals and could have been caused by outside animals coming into the lagoon for various reasons "," Morbillivirus looks to be the cause of the brain damage and pneumonia, it is often spread from other animals and could have been caused by outside animals coming into the lagoon for various reasons ",Examine dead affected dolphin results (2146)
112,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
112,could not get choice text,  Examine dead affected pelican  ,  Examine dead affected pelican  ,Tests (2131)
112,could not get choice text, Why they died , Why they died ,Examine dead affected pelicans (2135)
112,could not get choice text, They high amounts of parasites looks to be the reason for the deaths; could be caused by the reduction of oyster population. , They high amounts of parasites looks to be the reason for the deaths; could be caused by the reduction of oyster population. ,Examine dead affected pelicans results (2148)
112,could not get choice text,  I'm ready to make my conclusions  ,  I'm ready to make my conclusions  ,What would you like to do next?  (2145)
112,could not get choice text," Outside plants and animals began to grow in the lagoon, partially caused by warmer weather "," Outside plants and animals began to grow in the lagoon, partially caused by warmer weather ",Revisit Hypothesis  (2157)
112,could not get choice text, The weather was particularly hot , The weather was particularly hot ,Revisit Hypothesis  (2157)
112,could not get choice text," The different substances found in the dead animals, the increase in algal bloom, the decrease in sea grass, and the higher water temp. "," The different substances found in the dead animals, the increase in algal bloom, the decrease in sea grass, and the higher water temp. ",Conclusions (2158)
112,could not get choice text," Manatees seemed to have died due to an algae that they ate, this could have been a bad algae crop or maybe they ate too much. The dolphins looked to have passed because of a virus that is spread mainly through other animals; these animals were probably attracted to the lagoon because of the warmer weather. The pelicans died off from poor water quality (i.e. viruses or bacteria in the water) this was more than likely caused by the death of many of the oysters in the lagoon. The oysters were dying due to a little creature that thrives in warm water. "," Manatees seemed to have died due to an algae that they ate, this could have been a bad algae crop or maybe they ate too much. The dolphins looked to have passed because of a virus that is spread mainly through other animals; these animals were probably attracted to the lagoon because of the warmer weather. The pelicans died off from poor water quality (i.e. viruses or bacteria in the water) this was more than likely caused by the death of many of the oysters in the lagoon. The oysters were dying due to a little creature that thrives in warm water. ",Conclusions (2158)
113,could not get choice text, No further research. , No further research. ,Unusual Mortality Events (2129)
113,could not get choice text, experiment , experiment ,What is your hypothesis? (2130)
113,could not get choice text, Indian river needs some research , Indian river needs some research ,What is your hypothesis? (2130)
113,could not get choice text, collecting data and researching , collecting data and researching ,What is your hypothesis? (2130)
113,could not get choice text,  Test water temperature  ,  Test water temperature  ,Tests (2131)
113,could not get choice text, learn more about water temperature , learn more about water temperature ,Test water temperature (2139)
113,could not get choice text," yes, because world is going to end "," yes, because world is going to end ",Water Temperature Results (2152)
113,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
113,could not get choice text,  Examine Sea grass  ,  Examine Sea grass  ,Tests (2131)
113,could not get choice text, do not know more about seagrass. , do not know more about seagrass. ,Examine seagrass  (2142)
113,could not get choice text, No because seagrass does not affect river. , No because seagrass does not affect river. ,Examine Seagrass: Results (2155)
113,could not get choice text,  I want to do more tests  ,  I want to do more tests  ,What would you like to do next?  (2145)
113,could not get choice text,  Test nitrogen levels  ,  Test nitrogen levels  ,Tests (2131)
113,could not get choice text, want to know more about it , want to know more about it ,Test for coliform bacteria (2143)
